timestamp,equity
2023-04-10,164.98043210790698
2023-04-11,165.86707309788636
2023-04-12,165.86930519809954
2023-04-13,166.61648547228026
2023-04-14,167.6621902142058
2023-04-15,167.4477258107323
2023-04-16,167.76856257343434
2023-04-17,167.05758187986532
2023-04-18,167.25133106591096
2023-04-19,165.86367392628193
2023-04-20,166.0843737038905
2023-04-21,166.79956997544252
2023-04-22,166.63630418967676
2023-04-23,166.7329508548089
2023-04-24,166.82608513662166
2023-04-25,166.35009667731873
2023-04-26,165.13765685465336
2023-04-27,166.15223118656056
2023-04-28,166.3344885732456
2023-04-29,166.2352580059157
2023-04-30,166.10849433015338
2023-05-01,165.42048645259217
2023-05-02,165.50843478232557
2023-05-03,165.50353274427488
2023-05-04,165.35906679936855
2023-05-05,165.67250887943476
2023-05-06,165.41154744202913
2023-05-07,165.33974700234515
2023-05-08,164.79873591141973
2023-05-09,164.83647873411536
2023-05-10,164.5306296934392
2023-05-11,164.0911312684927
2023-05-12,163.78865575740792
2023-05-13,163.79739364192204
2023-05-14,163.6039706156818
2023-05-15,163.7545128218152
2023-05-16,163.72623348125435
2023-05-17,163.80839194130195
2023-05-18,163.67851070998682
2023-05-19,163.69197495357412
2023-05-20,163.7369619809929
2023-05-21,163.68934587538905
2023-05-22,163.77004636053329
2023-05-23,163.9843759569336
2023-05-24,163.73946101149227
2023-05-25,163.7519597085865
2023-05-26,163.78350403934806
2023-05-27,163.84291993245333
2023-05-28,163.8382895037738
2023-05-29,163.62828859261333
2023-05-30,163.6080149984929
2023-05-31,163.275052180852
2023-06-01,163.17527341545593
2023-06-02,163.17527341545593
2023-06-03,163.17527341545593
2023-06-04,163.17527341545593
2023-06-05,162.6694799440256
2023-06-06,163.34394946553965
2023-06-07,163.34394946553965
2023-06-08,163.34394946553965
2023-06-09,163.34394946553965
2023-06-10,163.07313775729153
2023-06-11,162.97262312099812
2023-06-12,162.8898265841852
2023-06-13,162.76179973206752
2023-06-14,162.53329228668275
2023-06-15,162.43187313102993
2023-06-16,162.42375593267974
2023-06-17,162.61745134381945
2023-06-18,162.70471867168794
2023-06-19,162.8337971313399
2023-06-20,163.15768609718026
2023-06-21,165.4213446988703
2023-06-22,165.34352558370358
2023-06-23,166.0958678700014
2023-06-24,165.7592544482903
2023-06-25,165.71877054456806
2023-06-26,165.62930441841598
2023-06-27,166.18848889385234
2023-06-28,165.8117603826744
2023-06-29,166.16987190194817
2023-06-30,166.16987190194817
2023-07-01,166.16987190194817
2023-07-02,166.16987190194817
2023-07-03,166.16987190194817
2023-07-04,166.16987190194817
2023-07-05,166.2422078640913
2023-07-06,166.57684089819375
2023-07-07,167.38063693993382
2023-07-08,167.52164352076713
2023-07-09,167.26318918750917
2023-07-10,167.915180747554
2023-07-11,168.2755231008561
2023-07-12,168.0579902294581
2023-07-13,170.69879916244432
2023-07-14,168.72823452913713
2023-07-15,169.11114735290255
2023-07-16,168.77776525001926
2023-07-17,168.82214492433184
2023-07-18,168.5804199620946
2023-07-19,169.0646870186242
2023-07-20,168.57142978229578
2023-07-21,168.67057254755397
2023-07-22,168.0822064491591
2023-07-23,168.35278576778813
2023-07-24,166.86537871178598
2023-07-25,166.90304704401217
2023-07-26,167.7957405469228
2023-07-27,167.7387315941204
2023-07-28,167.64009296827913
2023-07-29,167.6328972856887
2023-07-30,167.6289431794185
2023-07-31,167.711979411092
2023-08-01,167.37439758827668
2023-08-02,167.7317499424428
2023-08-03,167.7134622009433
2023-08-04,167.67787524451182
2023-08-05,167.59829885582474
2023-08-06,167.60225296209492
2023-08-07,167.6665071889851
2023-08-08,167.34083743496333
2023-08-09,167.33418557346937
2023-08-10,167.72150924444088
2023-08-11,167.84126462474504
2023-08-12,167.82050556682668
2023-08-13,167.96480157717244
2023-08-14,168.07231392110378
2023-08-15,168.25123722982875
2023-08-16,168.46290187305502
2023-08-17,172.02058587008423
2023-08-18,172.57204132662258
2023-08-19,172.53245469968326
2023-08-20,172.17374486188154
2023-08-21,172.56813614067696
2023-08-22,172.31305670098527
2023-08-23,172.24301443118628
2023-08-24,172.35202302583852
2023-08-25,172.1118995574273
2023-08-26,172.15199962953676
2023-08-27,172.25383040283774
2023-08-28,172.34104786918388
2023-08-29,171.97854984508956
2023-08-30,172.11683467978466
2023-08-31,172.38125582204538
2023-09-01,172.36541384324173
2023-09-02,172.1910115089496
2023-09-03,172.19094874332416
2023-09-04,172.4725557562777
2023-09-05,172.46844466503597
2023-09-06,172.76968642860436
2023-09-07,172.87388530348647
2023-09-08,173.02551757107386
2023-09-09,172.9993266670932
2023-09-10,172.87416672480407
2023-09-11,172.69432513269288
2023-09-12,171.49852095117097
2023-09-13,171.85792392666468
2023-09-14,171.94360496772626
2023-09-15,172.3034794877484
2023-09-16,172.31069885490558
2023-09-17,172.2310915651289
2023-09-18,172.7807875408975
2023-09-19,173.35152617125658
2023-09-20,173.2405725197215
2023-09-21,172.70254611193207
2023-09-22,172.70771158082633
2023-09-23,172.688026748759
2023-09-24,172.56365646743177
2023-09-25,172.63248105058352
2023-09-26,172.85248748384979
2023-09-27,171.98009875423975
2023-09-28,172.9023923458593
2023-09-29,173.0418288127808
2023-09-30,173.09450625574024
2023-10-01,174.883864500604
2023-10-02,173.48945972257212
2023-10-03,173.3220804445354
2023-10-04,173.53953113322362
2023-10-05,173.01250927306143
2023-10-06,173.65036367464864
2023-10-07,173.5991188734185
2023-10-08,173.4366182106102
2023-10-09,172.96724679144955
2023-10-10,173.3407926040655
2023-10-11,173.23412459916432
2023-10-12,173.09256976463854
2023-10-13,173.23716953220662
2023-10-14,173.3214297071056
2023-10-15,173.3988079077367
2023-10-16,174.9181547682756
2023-10-17,174.98610067310238
2023-10-18,174.6087984971236
2023-10-19,175.6875710320957
2023-10-20,176.48598632229908
2023-10-21,177.04147629473186
2023-10-22,177.62391841001275
2023-10-23,181.788073913775
2023-10-24,182.41082511484984
2023-10-25,182.626648642204
2023-10-26,182.54243393544334
2023-10-27,182.0855698866702
2023-10-28,182.15957625520832
2023-10-29,182.40677838172974
2023-10-30,182.56945762553434
2023-10-31,182.56610700065096
2023-11-01,183.2614123002358
2023-11-02,182.3443413229989
2023-11-03,182.38937971931006
2023-11-04,183.25062110032263
2023-11-05,184.33195780323445
2023-11-06,185.20440011055865
2023-11-07,184.2502452761682
2023-11-08,184.3007071581804
2023-11-09,188.32707931270988
2023-11-10,187.51885726892218
2023-11-11,187.0207759658448
2023-11-12,186.61354033576325
2023-11-13,185.92518274287656
2023-11-14,186.8769323829671
2023-11-15,190.05594724790296
2023-11-16,186.7097441142277
2023-11-17,186.97688909877186
2023-11-18,187.0128002595975
2023-11-19,188.15743273522213
2023-11-20,187.6846150721189
2023-11-21,183.41402120961217
2023-11-22,187.3454611827001
2023-11-23,186.94182692856032
2023-11-24,186.92941521620511
2023-11-25,187.06258812969187
2023-11-26,186.54825358754175
2023-11-27,185.6274164763445
2023-11-28,186.33750529794253
2023-11-29,185.99986402510518
2023-11-30,186.24692532185173
2023-12-01,186.69823759141866
2023-12-02,187.9682533579196
2023-12-03,189.09009154096026
2023-12-04,192.8526875873526
2023-12-05,195.3337252981993
2023-12-06,194.5141342851956
2023-12-07,196.5601002116057
2023-12-08,198.95815951743322
2023-12-09,197.90730624163984
2023-12-10,198.71127494079423
2023-12-11,195.8519615634521
2023-12-12,195.7781133683803
2023-12-13,197.7883069686212
2023-12-14,199.44312581945192
2023-12-15,197.31110476705956
2023-12-16,197.36560750585716
2023-12-17,196.71751756892428
2023-12-18,197.60979216910627
2023-12-19,197.85183576101474
2023-12-20,198.57481359007437
2023-12-21,199.69113327336936
2023-12-22,200.5521300952289
2023-12-23,200.25879978631218
2023-12-24,199.09760074743735
2023-12-25,199.3319336700081
2023-12-26,200.85809850170529
2023-12-27,204.30687990814067
2023-12-28,203.64008070084222
2023-12-29,203.62260699574503
2023-12-30,203.1489847038511
2023-12-31,202.69210432811943
2024-01-01,204.71282831274186
2024-01-02,204.54377539637989
2024-01-03,201.67524894844541
2024-01-04,203.18320552574096
2024-01-05,202.09109703822628
2024-01-06,200.31052717227186
2024-01-07,199.16343458109415
2024-01-08,200.96794748661716
2024-01-09,201.102435408965
2024-01-10,205.36861092376705
2024-01-11,205.87178508345477
2024-01-12,202.10276437181892
2024-01-13,203.52844017731886
2024-01-14,202.0260760777619
2024-01-15,203.83839106984067
2024-01-16,205.10183375313392
2024-01-17,204.81895338252204
2024-01-18,204.26848794271476
2024-01-19,204.4017050062585
2024-01-20,204.341037698938
2024-01-21,204.05057715142522
2024-01-22,202.46611874153314
2024-01-23,201.95862428298435
2024-01-24,202.21337056559202
2024-01-25,201.94503629779234
2024-01-26,202.53177831250434
2024-01-27,202.9004115775146
2024-01-28,202.78202142155698
2024-01-29,204.46550579713062
2024-01-30,203.7413333985262
2024-01-31,202.50624850228073
2024-02-01,202.60106286543314
2024-02-02,202.80818323357803
2024-02-03,202.70778476831876
2024-02-04,203.0233228019908
2024-02-05,202.79945293225114
2024-02-06,202.90172217636618
2024-02-07,203.1883281578415
2024-02-08,203.5350796334372
2024-02-09,205.62879930522612
2024-02-10,206.05898764027594
2024-02-11,206.32878580343984
2024-02-12,209.15087379387919
2024-02-13,208.57951660391757
2024-02-14,212.93983843989585
2024-02-15,214.93256323888636
2024-02-16,214.908256833429
2024-02-17,212.93152390593318
2024-02-18,214.33923370074302
2024-02-19,215.02680048034085
2024-02-20,216.0292786137817
2024-02-21,215.87067032751796
2024-02-22,215.65534346917488
2024-02-23,214.24483451582887
2024-02-24,216.23558491477212
2024-02-25,218.3004862846298
2024-02-26,220.78641414565573
2024-02-27,222.4689113742418
2024-02-28,230.07810828907503
2024-02-29,226.52958729025383
2024-03-01,228.54702453455602
2024-03-02,228.3400733213628
2024-03-03,230.1244947381306
2024-03-04,235.9762411091439
2024-03-05,225.58968996271193
2024-03-06,230.6103831119995
2024-03-07,234.0844917324339
2024-03-08,234.95317676588112
2024-03-09,235.33625775806564
2024-03-10,237.9462603023117
2024-03-11,239.5703333649509
2024-03-12,239.83490634123552
2024-03-13,246.51501995866158
2024-03-14,243.7121585127918
2024-03-15,243.23178783436998
2024-03-16,236.90162112185328
2024-03-17,236.50574170355856
2024-03-18,233.890383930897
2024-03-19,227.94291523445546
2024-03-20,232.70097366136906
2024-03-21,232.32618705211837
2024-03-22,230.98246834432524
2024-03-23,230.7684437052472
2024-03-24,233.91703177665812
2024-03-25,236.21193252504963
2024-03-26,235.91737469997918
2024-03-27,234.086996069718
2024-03-28,235.65539895834476
2024-03-29,237.20356519660373
2024-03-30,236.6146440534581
2024-03-31,238.9597530099984
2024-04-01,235.1465059051687
2024-04-02,231.04912620787275
2024-04-03,232.02501545082788
2024-04-04,232.94585406638598
2024-04-05,232.49095698046258
2024-04-06,233.07781691227714
2024-04-07,233.36515438529705
2024-04-08,236.09103457755816
2024-04-09,232.076956339974
2024-04-10,234.2385086930741
2024-04-11,233.54057012921285
2024-04-12,230.36498786584752
2024-04-13,227.8446452491226
2024-04-14,228.3970298020528
2024-04-15,225.47182649704945
2024-04-16,224.28430942777345
2024-04-17,223.52843907513505
2024-04-18,225.88278454670984
2024-04-19,226.0395758770254
2024-04-20,227.2741300202053
2024-04-21,227.77824085293133
2024-04-22,229.31549042358228
2024-04-23,229.1116690805315
2024-04-24,230.17346838720619
2024-04-25,230.28367046766687
2024-04-26,228.83069080697953
2024-04-27,227.91818838355454
2024-04-28,227.72335780211495
2024-04-29,226.4288179183992
2024-04-30,227.6326816049824
2024-05-01,229.29915493998325
2024-05-02,229.11236663619286
2024-05-03,229.7874933010964
2024-05-04,229.7424485754242
2024-05-05,229.68872921171948
2024-05-06,229.9164284684333
2024-05-07,229.6567876815355
2024-05-08,230.69713907476796
2024-05-09,230.68141113348463
2024-05-10,231.05889836740334
2024-05-11,231.46043799948217
2024-05-12,231.44598386654758
2024-05-13,231.67707806078428
2024-05-14,229.8949721915501
2024-05-15,231.02025775583803
2024-05-16,231.87303155824716
2024-05-17,231.09996972448403
2024-05-18,231.4776369450742
2024-05-19,231.26223467588517
2024-05-20,229.0218984048543
2024-05-21,225.9069316326931
2024-05-22,225.75320955058365
2024-05-23,226.44505572707175
2024-05-24,224.59558396090404
2024-05-25,224.51891176511532
2024-05-26,223.2724786623889
2024-05-27,223.97257034587471
2024-05-28,224.14120808178455
2024-05-29,225.1423314150201
2024-05-30,225.0411730418749
2024-05-31,225.0538013694449
2024-06-01,224.1577880496436
2024-06-02,223.9226131675021
2024-06-03,222.59271637906136
2024-06-04,218.551003729383
2024-06-05,217.40783931617818
2024-06-06,217.08796826899223
2024-06-07,219.27025679047065
2024-06-08,219.32268943514086
2024-06-09,220.32403217094463
2024-06-10,223.77532816537234
2024-06-11,227.13054144585124
2024-06-12,224.1478694111936
2024-06-13,225.84415704008347
2024-06-14,225.4065738919759
2024-06-15,224.37706309160015
2024-06-16,223.6168646895534
2024-06-17,224.47351213696356
2024-06-18,225.62285661618097
2024-06-19,225.18901900821515
2024-06-20,225.06026191055514
2024-06-21,225.1505820763961
2024-06-22,224.87010792518703
2024-06-23,225.29551648945636
2024-06-24,227.54759609528696
2024-06-25,226.78246738185527
2024-06-26,227.39341654095676
2024-06-27,228.51298521508932
2024-06-28,228.34565405264715
2024-06-29,228.0955998351893
2024-06-30,226.97069767212545
2024-07-01,227.3499811695104
2024-07-02,227.36012086637936
2024-07-03,229.75804246699047
2024-07-04,236.32791995235232
2024-07-05,238.50865259203132
2024-07-06,235.3922572106907
2024-07-07,238.4108221623788
2024-07-08,236.6663010786404
2024-07-09,235.98339986119996
2024-07-10,235.28113602430355
2024-07-11,235.27457826188808
2024-07-12,234.49160261028473
2024-07-13,234.34737451069816
2024-07-14,233.41488536148518
2024-07-15,232.5221159240047
2024-07-16,233.1350404973241
2024-07-17,233.12188208193288
2024-07-18,232.65309913359783
2024-07-19,231.0251875977044
2024-07-20,231.194660918046
2024-07-21,230.95979579696603
2024-07-22,231.79575759982552
2024-07-23,231.70567142541074
2024-07-24,232.20267932606123
2024-07-25,232.90080947621752
2024-07-26,231.20657659271882
2024-07-27,230.99799577265696
2024-07-28,230.8440692355811
2024-07-29,230.84467726612928
2024-07-30,230.2159964648215
2024-07-31,231.39128723658212
2024-08-01,230.29330347747324
2024-08-02,234.49230756412226
2024-08-03,235.3275789682014
2024-08-04,240.67394859001342
2024-08-05,246.1253499627681
2024-08-06,245.97319906777847
2024-08-07,248.18574186138608
2024-08-08,245.5527805663828
2024-08-09,245.91132036606888
2024-08-10,244.79110211164232
2024-08-11,246.04700256835895
2024-08-12,244.3749128957107
2024-08-13,244.36271376002543
2024-08-14,244.91023531897633
2024-08-15,245.69198950570825
2024-08-16,245.51444761214793
2024-08-17,244.85212739125106
2024-08-18,246.03499031625057
2024-08-19,244.80186308136933
2024-08-20,244.34948196598765
2024-08-21,244.00645622348716
2024-08-22,243.1775341946011
2024-08-23,242.12348589551107
2024-08-24,242.77687652575185
2024-08-25,243.34661132674358
2024-08-26,245.24029059821314
2024-08-27,248.44146750139961
2024-08-28,246.3902068145814
2024-08-29,244.21212847490415
2024-08-30,243.83760871949679
2024-08-31,243.44524579966804
2024-09-01,243.68352037758586
2024-09-02,242.67437872803913
2024-09-03,243.57030146110864
2024-09-04,244.2991423552288
2024-09-05,245.86703609711304
2024-09-06,249.0556136753515
2024-09-07,247.3910466759856
2024-09-08,246.20233820654428
2024-09-09,244.72950085347003
2024-09-10,244.37677980401116
2024-09-11,244.65387007625088
2024-09-12,243.64190948748814
2024-09-13,242.22663946266724
2024-09-14,242.68761593439714
2024-09-15,243.62817226404263
2024-09-16,244.97603592708563
2024-09-17,243.91398055849766
2024-09-18,242.87306910010312
2024-09-19,242.3360804914813
2024-09-20,242.84633667097
2024-09-21,243.26692042434422
2024-09-22,243.2121337291436
2024-09-23,244.76025935385616
2024-09-24,244.81599698839642
2024-09-25,243.69722063045657
2024-09-26,244.71000146746928
2024-09-27,245.20731455960578
2024-09-28,244.8270471437746
2024-09-29,244.1967415563656
2024-09-30,242.25052861771783
2024-10-01,242.58253508866136
2024-10-02,243.06996160781807
2024-10-03,242.68534762134175
2024-10-04,243.85630672682825
2024-10-05,244.38182815789708
2024-10-06,245.3329402591329
2024-10-07,245.29793679036914
2024-10-08,246.33636001522666
2024-10-09,245.4258923401748
2024-10-10,244.4925645818628
2024-10-11,245.0388177411771
2024-10-12,245.13956298459615
2024-10-13,244.8478870663588
2024-10-14,245.65200250097575
2024-10-15,245.98660570394316
2024-10-16,246.6775265803705
2024-10-17,245.84308705926034
2024-10-18,247.1944265013142
2024-10-19,247.7129014460803
2024-10-20,248.7829434155108
2024-10-21,246.80682583964085
2024-10-22,246.5107775701616
2024-10-23,245.92891196246967
2024-10-24,246.35456602528765
2024-10-25,246.4410603970417
2024-10-26,246.78210550456342
2024-10-27,246.81929327912013
2024-10-28,247.23187462288902
2024-10-29,248.61865632355966
2024-10-30,248.06424685936446
2024-10-31,245.67518998044437
2024-11-01,245.28098445680973
2024-11-02,245.03503490290024
2024-11-03,243.67955861136176
2024-11-04,242.64518961898887
2024-11-05,244.55521537762633
2024-11-06,252.84755201150736
2024-11-07,258.4862122410656
2024-11-08,260.9402358182319
2024-11-09,266.9977853245901
2024-11-10,273.09034034362577
2024-11-11,288.6639564921238
2024-11-12,282.3247493067407
2024-11-13,282.96935965649834
2024-11-14,279.2599500634548
2024-11-15,280.9575143926943
2024-11-16,283.4926727644097
2024-11-17,281.8286157277504
2024-11-18,283.9220979609775
2024-11-19,283.12909339934436
2024-11-20,282.78406667184527
2024-11-21,290.0771217287725
2024-11-22,292.3683747854162
2024-11-23,292.8666171490159
2024-11-24,292.0506892404303
2024-11-25,290.80804581537876
2024-11-26,288.1432037950665
2024-11-27,294.5210689199864
2024-11-28,292.9743899726006
2024-11-29,294.0250800514199
2024-11-30,296.2829521549295
2024-12-01,298.2762819269533
2024-12-02,297.4812254750087
2024-12-03,302.5203271586629
2024-12-04,304.1865178618972
2024-12-05,301.63923829098565
2024-12-06,306.9863002643699
2024-12-07,308.22963340103604
2024-12-08,307.8453860500855
2024-12-09,299.75935021534315
2024-12-10,298.1990184431033
2024-12-11,304.19536184598473
2024-12-12,304.3347801910729
2024-12-13,305.78201304925756
2024-12-14,304.7500297636354
2024-12-15,306.5708609866606
2024-12-16,306.23756454206807
2024-12-17,306.04060673959907
2024-12-18,298.48640871228037
2024-12-19,293.25736040686985
2024-12-20,293.94793866892996
2024-12-21,291.00291249649223
2024-12-22,289.5457695423804
2024-12-23,293.71484054490804
2024-12-24,294.30142529731705
2024-12-25,294.63584630004414
2024-12-26,292.6198670383809
2024-12-27,292.7728562482288
2024-12-28,295.29543814815804
2024-12-29,293.37841486732054
2024-12-30,294.0463946298715
2024-12-31,293.6313917479575
2025-01-01,294.19855778611793
2025-01-02,295.1594435907479
2025-01-03,297.0751914136489
2025-01-04,297.976429829952
2025-01-05,297.57539140590075
2025-01-06,301.20181121440373
2025-01-07,293.29834724061965
2025-01-08,292.6819727857863
2025-01-09,292.14520125251966
2025-01-10,291.8858539190516
2025-01-11,292.00612010428847
2025-01-12,292.03562812264965
2025-01-13,291.29522617503267
2025-01-14,291.7361011714729
2025-01-15,295.6283063172325
2025-01-16,295.04745445445104
2025-01-17,298.50116834357476
2025-01-18,303.5645322328027
2025-01-19,300.2749440850588
2025-01-20,301.38928518833677
2025-01-21,301.38928518833677
2025-01-22,301.38928518833677
2025-01-23,301.38928518833677
2025-01-24,301.38928518833677
2025-01-25,301.38928518833677
2025-01-26,301.36314039278807
2025-01-27,301.70033521751577
2025-01-28,302.537865255755
2025-01-29,302.5850523195344
2025-01-30,302.81685344731187
2025-01-31,301.14723146902236
2025-02-01,300.03229173236934
2025-02-02,302.1997196911042
2025-02-03,301.59614114861245
2025-02-04,305.1836628288921
2025-02-05,302.66825592159756
2025-02-06,302.5859268194199
2025-02-07,303.39085476267314
2025-02-08,301.67703674837026
2025-02-09,301.84556548827584
2025-02-10,301.4185130412686
2025-02-11,302.2894130398197
2025-02-12,298.4437855181314
2025-02-13,300.5167878100577
2025-02-14,301.53896101650844
2025-02-15,300.68429290025483
2025-02-16,299.3649650376568
2025-02-17,298.758666078323
2025-02-18,298.90267690081896
2025-02-19,298.4178452588754
2025-02-20,299.2047073658822
2025-02-21,299.38995954229233
2025-02-22,297.4424637845275
2025-02-23,296.79093351002825
2025-02-24,303.770062565959
2025-02-25,302.20611512592006
2025-02-26,308.3733510210575
2025-02-27,309.4140610971947
2025-02-28,312.50398181880826
2025-03-01,311.0075950984077
2025-03-02,305.1048529428428
2025-03-03,317.54577750387625
2025-03-04,316.7671580330933
2025-03-05,315.0699084270948
2025-03-06,315.60420858486964
2025-03-07,316.3770089452369
2025-03-08,315.80111909089186
2025-03-09,318.0977896756874
2025-03-10,320.39815172627607
2025-03-11,318.14598431910235
2025-03-12,317.95171979253234
2025-03-13,318.8732961554664
2025-03-14,318.0355433027562
2025-03-15,316.8027867151641
2025-03-16,316.22995591444055
2025-03-17,315.15094231025125
2025-03-18,314.5338667134507
2025-03-19,313.45295780559525
2025-03-20,315.04702609895105
2025-03-21,315.28078718060533
2025-03-22,315.45555417134585
2025-03-23,315.3133869057626
2025-03-24,313.6661294040904
2025-03-25,314.07829996183136
2025-03-26,315.32540234369924
2025-03-27,314.2310509133247
2025-03-28,316.0042291736816
2025-03-29,319.75041563584557
2025-03-30,320.48943176285314
2025-03-31,319.41207781836533
2025-04-01,317.44051216589
2025-04-02,323.5558906001852
2025-04-03,323.1570994608416
2025-04-04,322.80309076628555
2025-04-05,323.23473325095244
2025-04-06,329.2185216236189
2025-04-07,329.97449067226097
2025-04-08,333.72122013621845
2025-04-09,323.69163682175997
2025-04-10,329.04365607614784
2025-04-11,328.0274507601191
2025-04-12,326.4367974323484
2025-04-13,327.81011766199845
2025-04-14,328.35951192819186
2025-04-15,329.0898135747018
2025-04-16,328.9701894539043
2025-04-17,328.2669845616993
2025-04-18,328.22568101459836
2025-04-19,327.8343765977372
2025-04-20,328.7622732729459
2025-04-21,329.4371006953387
2025-04-22,327.76353710604883
2025-04-23,328.2636711991092
2025-04-24,328.90165025634667
2025-04-25,329.03670225672215
2025-04-26,328.13519643022977
2025-04-27,328.4311312210518
2025-04-28,329.09358886895546
2025-04-29,328.98017226915334
2025-04-30,330.244171366955
2025-05-01,331.209329073417
2025-05-02,330.7017380931995
2025-05-03,330.2955681262294
2025-05-04,330.0505528333015
2025-05-05,330.62310257059715
2025-05-06,330.58873197453204
2025-05-07,330.71427657544706
2025-05-08,332.1828654202362
2025-05-09,340.1430926975316
2025-05-10,349.8260669479436
2025-05-11,346.049035615455
2025-05-12,344.80605535453356
2025-05-13,349.36689986570127
2025-05-14,346.6165330024244
2025-05-15,345.0569553745497
2025-05-16,344.3859028253439
2025-05-17,342.085631760772
2025-05-18,347.04332522859056
2025-05-19,346.81380127880163
2025-05-20,347.03969322855346
2025-05-21,350.17117012485403
2025-05-22,354.88503928433465
2025-05-23,347.0761813303592
2025-05-24,348.35550643877104
2025-05-25,349.2100436335897
2025-05-26,349.7770323939533
2025-05-27,352.59219511014317
2025-05-28,352.4492304069913
2025-05-29,350.5779182579527
2025-05-30,347.48336832366124
2025-05-31,347.47137718025704
2025-06-01,348.1066844778564
2025-06-02,349.79155721603286
2025-06-03,348.85518109077105
2025-06-04,349.20996183199395
2025-06-05,341.4919621806969
2025-06-06,343.42831957381685
2025-06-07,345.0731237041784
2025-06-08,345.4302585264626
2025-06-09,350.73232537875833
2025-06-10,354.46184661098795
2025-06-11,352.31496081491184
2025-06-12,347.97589407197484
2025-06-13,346.6811995935536
2025-06-14,344.22142502844645
2025-06-15,346.14775189960824
2025-06-16,346.45929529498636
2025-06-17,345.55784315016444
2025-06-18,345.5838271910534
2025-06-19,345.66298877194333
2025-06-20,341.6836716782004
2025-06-21,337.51936943049276
2025-06-22,336.0400059746054
2025-06-23,340.6997854326811
2025-06-24,341.5821914981205
2025-06-25,341.34340302626134
2025-06-26,341.00311434368876
2025-06-27,341.40548159821054
2025-06-28,341.86863194004525
2025-06-29,343.67444614236877
2025-06-30,343.50412812196805
2025-07-01,341.0876284168961
2025-07-02,345.5734923701502
2025-07-03,346.2825422066454
2025-07-04,343.8081913387531
2025-07-05,344.165123701832
2025-07-06,345.7888540784634
2025-07-07,345.0635523357481
2025-07-08,346.57367588029
2025-07-09,351.83253939399447
2025-07-10,356.77573088266956
2025-07-11,357.7605600158338
2025-07-12,356.8803070803152
2025-07-13,358.4036634688914
2025-07-14,358.83639234080266
2025-07-15,357.0185276368427
2025-07-16,361.446572235982
2025-07-17,366.8543770161998
2025-07-18,369.4163082004409
2025-07-19,371.11035144028835
2025-07-20,378.21655110496056
2025-07-21,379.4368405437133
2025-07-22,379.5008415858455
2025-07-23,376.24144068937846
2025-07-24,377.66937875478834
