strategy,symbol,timeframe,params,return_pct,sharpe,max_dd,trades,win_rate,calmar
momentum_ranking,SOLUSDT,1d,"{'roc_period': 30, 'lookback': 90, 'upper_pct': 70, 'lower_pct': 30, 'leverage': 1, 'upper_threshold': 70, 'lower_threshold': 30}",42.20962212326268,0.49911269679572845,66.71417248092372,35,34.285714285714285,0.16857015628030161
momentum_ranking,SOLUSDT,1d,"{'roc_period': 30, 'lookback': 90, 'upper_pct': 70, 'lower_pct': 30, 'leverage': 1.5, 'upper_threshold': 70, 'lower_threshold': 30}",42.20962212326268,0.49911269679572845,66.71417248092372,35,34.285714285714285,0.16857015628030161
momentum_ranking,SOLUSDT,1d,"{'roc_period': 30, 'lookback': 90, 'upper_pct': 70, 'lower_pct': 30, 'leverage': 1, 'upper_threshold': 70, 'lower_threshold': 40}",42.20962212326268,0.49911269679572845,66.71417248092372,35,34.285714285714285,0.16857015628030161
momentum_ranking,SOLUSDT,1d,"{'roc_period': 30, 'lookback': 90, 'upper_pct': 70, 'lower_pct': 30, 'leverage': 1.5, 'upper_threshold': 70, 'lower_threshold': 40}",42.20962212326268,0.49911269679572845,66.71417248092372,35,34.285714285714285,0.16857015628030161
momentum_ranking,SOLUSDT,1d,"{'roc_period': 30, 'lookback': 90, 'upper_pct': 70, 'lower_pct': 30, 'leverage': 1, 'upper_threshold': 80, 'lower_threshold': 30}",42.20962212326268,0.49911269679572845,66.71417248092372,35,34.285714285714285,0.16857015628030161
momentum_ranking,SOLUSDT,1d,"{'roc_period': 30, 'lookback': 90, 'upper_pct': 70, 'lower_pct': 30, 'leverage': 1.5, 'upper_threshold': 80, 'lower_threshold': 30}",42.20962212326268,0.49911269679572845,66.71417248092372,35,34.285714285714285,0.16857015628030161
momentum_ranking,SOLUSDT,1d,"{'roc_period': 30, 'lookback': 90, 'upper_pct': 70, 'lower_pct': 30, 'leverage': 1, 'upper_threshold': 80, 'lower_threshold': 40}",42.20962212326268,0.49911269679572845,66.71417248092372,35,34.285714285714285,0.16857015628030161
momentum_ranking,SOLUSDT,1d,"{'roc_period': 30, 'lookback': 90, 'upper_pct': 70, 'lower_pct': 30, 'leverage': 1.5, 'upper_threshold': 80, 'lower_threshold': 40}",42.20962212326268,0.49911269679572845,66.71417248092372,35,34.285714285714285,0.16857015628030161
momentum_ranking,SOLUSDT,1d,"{'roc_period': 30, 'lookback': 120, 'upper_pct': 70, 'lower_pct': 30, 'leverage': 1, 'upper_threshold': 70, 'lower_threshold': 30}",88.6153947440943,0.6199242341081194,74.35370602235307,32,50.0,0.284754880375179
momentum_ranking,SOLUSDT,1d,"{'roc_period': 30, 'lookback': 120, 'upper_pct': 70, 'lower_pct': 30, 'leverage': 1.5, 'upper_threshold': 70, 'lower_threshold': 30}",88.6153947440943,0.6199242341081194,74.35370602235307,32,50.0,0.284754880375179
momentum_ranking,SOLUSDT,1d,"{'roc_period': 30, 'lookback': 120, 'upper_pct': 70, 'lower_pct': 30, 'leverage': 1, 'upper_threshold': 70, 'lower_threshold': 40}",88.6153947440943,0.6199242341081194,74.35370602235307,32,50.0,0.284754880375179
momentum_ranking,SOLUSDT,1d,"{'roc_period': 30, 'lookback': 120, 'upper_pct': 70, 'lower_pct': 30, 'leverage': 1.5, 'upper_threshold': 70, 'lower_threshold': 40}",88.6153947440943,0.6199242341081194,74.35370602235307,32,50.0,0.284754880375179
momentum_ranking,SOLUSDT,1d,"{'roc_period': 30, 'lookback': 120, 'upper_pct': 70, 'lower_pct': 30, 'leverage': 1, 'upper_threshold': 80, 'lower_threshold': 30}",88.6153947440943,0.6199242341081194,74.35370602235307,32,50.0,0.284754880375179
momentum_ranking,SOLUSDT,1d,"{'roc_period': 30, 'lookback': 120, 'upper_pct': 70, 'lower_pct': 30, 'leverage': 1.5, 'upper_threshold': 80, 'lower_threshold': 30}",88.6153947440943,0.6199242341081194,74.35370602235307,32,50.0,0.284754880375179
momentum_ranking,SOLUSDT,1d,"{'roc_period': 30, 'lookback': 120, 'upper_pct': 70, 'lower_pct': 30, 'leverage': 1, 'upper_threshold': 80, 'lower_threshold': 40}",88.6153947440943,0.6199242341081194,74.35370602235307,32,50.0,0.284754880375179
momentum_ranking,SOLUSDT,1d,"{'roc_period': 30, 'lookback': 120, 'upper_pct': 70, 'lower_pct': 30, 'leverage': 1.5, 'upper_threshold': 80, 'lower_threshold': 40}",88.6153947440943,0.6199242341081194,74.35370602235307,32,50.0,0.284754880375179
momentum_ranking,SOLUSDT,1d,"{'roc_period': 30, 'lookback': 180, 'upper_pct': 70, 'lower_pct': 30, 'leverage': 1, 'upper_threshold': 70, 'lower_threshold': 30}",406.50440356935246,1.1053688775978632,45.3866499957542,25,50.0,1.3968239953413737
momentum_ranking,SOLUSDT,1d,"{'roc_period': 30, 'lookback': 180, 'upper_pct': 70, 'lower_pct': 30, 'leverage': 1.5, 'upper_threshold': 70, 'lower_threshold': 30}",406.50440356935246,1.1053688775978632,45.3866499957542,25,50.0,1.3968239953413737
momentum_ranking,SOLUSDT,1d,"{'roc_period': 30, 'lookback': 180, 'upper_pct': 70, 'lower_pct': 30, 'leverage': 1, 'upper_threshold': 70, 'lower_threshold': 40}",406.50440356935246,1.1053688775978632,45.3866499957542,25,50.0,1.3968239953413737
momentum_ranking,SOLUSDT,1d,"{'roc_period': 30, 'lookback': 180, 'upper_pct': 70, 'lower_pct': 30, 'leverage': 1.5, 'upper_threshold': 70, 'lower_threshold': 40}",406.50440356935246,1.1053688775978632,45.3866499957542,25,50.0,1.3968239953413737
momentum_ranking,SOLUSDT,1d,"{'roc_period': 30, 'lookback': 180, 'upper_pct': 70, 'lower_pct': 30, 'leverage': 1, 'upper_threshold': 80, 'lower_threshold': 30}",406.50440356935246,1.1053688775978632,45.3866499957542,25,50.0,1.3968239953413737
momentum_ranking,SOLUSDT,1d,"{'roc_period': 30, 'lookback': 180, 'upper_pct': 70, 'lower_pct': 30, 'leverage': 1.5, 'upper_threshold': 80, 'lower_threshold': 30}",406.50440356935246,1.1053688775978632,45.3866499957542,25,50.0,1.3968239953413737
momentum_ranking,SOLUSDT,1d,"{'roc_period': 30, 'lookback': 180, 'upper_pct': 70, 'lower_pct': 30, 'leverage': 1, 'upper_threshold': 80, 'lower_threshold': 40}",406.50440356935246,1.1053688775978632,45.3866499957542,25,50.0,1.3968239953413737
momentum_ranking,SOLUSDT,1d,"{'roc_period': 30, 'lookback': 180, 'upper_pct': 70, 'lower_pct': 30, 'leverage': 1.5, 'upper_threshold': 80, 'lower_threshold': 40}",406.50440356935246,1.1053688775978632,45.3866499957542,25,50.0,1.3968239953413737
momentum_ranking,SOLUSDT,1d,"{'roc_period': 60, 'lookback': 90, 'upper_pct': 70, 'lower_pct': 30, 'leverage': 1, 'upper_threshold': 70, 'lower_threshold': 30}",-90.28483575592135,-0.5338594182539236,96.50321726962248,39,23.684210526315788,-0.5245453268313308
momentum_ranking,SOLUSDT,1d,"{'roc_period': 60, 'lookback': 90, 'upper_pct': 70, 'lower_pct': 30, 'leverage': 1.5, 'upper_threshold': 70, 'lower_threshold': 30}",-90.28483575592135,-0.5338594182539236,96.50321726962248,39,23.684210526315788,-0.5245453268313308
momentum_ranking,SOLUSDT,1d,"{'roc_period': 60, 'lookback': 90, 'upper_pct': 70, 'lower_pct': 30, 'leverage': 1, 'upper_threshold': 70, 'lower_threshold': 40}",-90.28483575592135,-0.5338594182539236,96.50321726962248,39,23.684210526315788,-0.5245453268313308
momentum_ranking,SOLUSDT,1d,"{'roc_period': 60, 'lookback': 90, 'upper_pct': 70, 'lower_pct': 30, 'leverage': 1.5, 'upper_threshold': 70, 'lower_threshold': 40}",-90.28483575592135,-0.5338594182539236,96.50321726962248,39,23.684210526315788,-0.5245453268313308
momentum_ranking,SOLUSDT,1d,"{'roc_period': 60, 'lookback': 90, 'upper_pct': 70, 'lower_pct': 30, 'leverage': 1, 'upper_threshold': 80, 'lower_threshold': 30}",-90.28483575592135,-0.5338594182539236,96.50321726962248,39,23.684210526315788,-0.5245453268313308
momentum_ranking,SOLUSDT,1d,"{'roc_period': 60, 'lookback': 90, 'upper_pct': 70, 'lower_pct': 30, 'leverage': 1.5, 'upper_threshold': 80, 'lower_threshold': 30}",-90.28483575592135,-0.5338594182539236,96.50321726962248,39,23.684210526315788,-0.5245453268313308
momentum_ranking,SOLUSDT,1d,"{'roc_period': 60, 'lookback': 90, 'upper_pct': 70, 'lower_pct': 30, 'leverage': 1, 'upper_threshold': 80, 'lower_threshold': 40}",-90.28483575592135,-0.5338594182539236,96.50321726962248,39,23.684210526315788,-0.5245453268313308
momentum_ranking,SOLUSDT,1d,"{'roc_period': 60, 'lookback': 90, 'upper_pct': 70, 'lower_pct': 30, 'leverage': 1.5, 'upper_threshold': 80, 'lower_threshold': 40}",-90.28483575592135,-0.5338594182539236,96.50321726962248,39,23.684210526315788,-0.5245453268313308
momentum_ranking,SOLUSDT,1d,"{'roc_period': 60, 'lookback': 120, 'upper_pct': 70, 'lower_pct': 30, 'leverage': 1, 'upper_threshold': 70, 'lower_threshold': 30}",-109.96122816292153,-0.6740053311173811,111.97481305401762,6,20.0,
momentum_ranking,SOLUSDT,1d,"{'roc_period': 60, 'lookback': 120, 'upper_pct': 70, 'lower_pct': 30, 'leverage': 1.5, 'upper_threshold': 70, 'lower_threshold': 30}",-109.96122816292153,-0.6740053311173811,111.97481305401762,6,20.0,
momentum_ranking,SOLUSDT,1d,"{'roc_period': 60, 'lookback': 120, 'upper_pct': 70, 'lower_pct': 30, 'leverage': 1, 'upper_threshold': 70, 'lower_threshold': 40}",-109.96122816292153,-0.6740053311173811,111.97481305401762,6,20.0,
momentum_ranking,SOLUSDT,1d,"{'roc_period': 60, 'lookback': 120, 'upper_pct': 70, 'lower_pct': 30, 'leverage': 1.5, 'upper_threshold': 70, 'lower_threshold': 40}",-109.96122816292153,-0.6740053311173811,111.97481305401762,6,20.0,
momentum_ranking,SOLUSDT,1d,"{'roc_period': 60, 'lookback': 120, 'upper_pct': 70, 'lower_pct': 30, 'leverage': 1, 'upper_threshold': 80, 'lower_threshold': 30}",-109.96122816292153,-0.6740053311173811,111.97481305401762,6,20.0,
momentum_ranking,SOLUSDT,1d,"{'roc_period': 60, 'lookback': 120, 'upper_pct': 70, 'lower_pct': 30, 'leverage': 1.5, 'upper_threshold': 80, 'lower_threshold': 30}",-109.96122816292153,-0.6740053311173811,111.97481305401762,6,20.0,
momentum_ranking,SOLUSDT,1d,"{'roc_period': 60, 'lookback': 120, 'upper_pct': 70, 'lower_pct': 30, 'leverage': 1, 'upper_threshold': 80, 'lower_threshold': 40}",-109.96122816292153,-0.6740053311173811,111.97481305401762,6,20.0,
momentum_ranking,SOLUSDT,1d,"{'roc_period': 60, 'lookback': 120, 'upper_pct': 70, 'lower_pct': 30, 'leverage': 1.5, 'upper_threshold': 80, 'lower_threshold': 40}",-109.96122816292153,-0.6740053311173811,111.97481305401762,6,20.0,
momentum_ranking,SOLUSDT,1d,"{'roc_period': 60, 'lookback': 180, 'upper_pct': 70, 'lower_pct': 30, 'leverage': 1, 'upper_threshold': 70, 'lower_threshold': 30}",14.286338690410636,0.39588429517614193,80.06420863258802,24,43.47826086956522,0.05151265505373535
momentum_ranking,SOLUSDT,1d,"{'roc_period': 60, 'lookback': 180, 'upper_pct': 70, 'lower_pct': 30, 'leverage': 1.5, 'upper_threshold': 70, 'lower_threshold': 30}",14.286338690410636,0.39588429517614193,80.06420863258802,24,43.47826086956522,0.05151265505373535
momentum_ranking,SOLUSDT,1d,"{'roc_period': 60, 'lookback': 180, 'upper_pct': 70, 'lower_pct': 30, 'leverage': 1, 'upper_threshold': 70, 'lower_threshold': 40}",14.286338690410636,0.39588429517614193,80.06420863258802,24,43.47826086956522,0.05151265505373535
momentum_ranking,SOLUSDT,1d,"{'roc_period': 60, 'lookback': 180, 'upper_pct': 70, 'lower_pct': 30, 'leverage': 1.5, 'upper_threshold': 70, 'lower_threshold': 40}",14.286338690410636,0.39588429517614193,80.06420863258802,24,43.47826086956522,0.05151265505373535
momentum_ranking,SOLUSDT,1d,"{'roc_period': 60, 'lookback': 180, 'upper_pct': 70, 'lower_pct': 30, 'leverage': 1, 'upper_threshold': 80, 'lower_threshold': 30}",14.286338690410636,0.39588429517614193,80.06420863258802,24,43.47826086956522,0.05151265505373535
momentum_ranking,SOLUSDT,1d,"{'roc_period': 60, 'lookback': 180, 'upper_pct': 70, 'lower_pct': 30, 'leverage': 1.5, 'upper_threshold': 80, 'lower_threshold': 30}",14.286338690410636,0.39588429517614193,80.06420863258802,24,43.47826086956522,0.05151265505373535
momentum_ranking,SOLUSDT,1d,"{'roc_period': 60, 'lookback': 180, 'upper_pct': 70, 'lower_pct': 30, 'leverage': 1, 'upper_threshold': 80, 'lower_threshold': 40}",14.286338690410636,0.39588429517614193,80.06420863258802,24,43.47826086956522,0.05151265505373535
momentum_ranking,SOLUSDT,1d,"{'roc_period': 60, 'lookback': 180, 'upper_pct': 70, 'lower_pct': 30, 'leverage': 1.5, 'upper_threshold': 80, 'lower_threshold': 40}",14.286338690410636,0.39588429517614193,80.06420863258802,24,43.47826086956522,0.05151265505373535
momentum_ranking,SOLUSDT,1d,"{'roc_period': 90, 'lookback': 90, 'upper_pct': 70, 'lower_pct': 30, 'leverage': 1, 'upper_threshold': 70, 'lower_threshold': 30}",-113.04081271543474,-0.8266112123016606,119.80317147042301,11,20.0,
momentum_ranking,SOLUSDT,1d,"{'roc_period': 90, 'lookback': 90, 'upper_pct': 70, 'lower_pct': 30, 'leverage': 1.5, 'upper_threshold': 70, 'lower_threshold': 30}",-113.04081271543474,-0.8266112123016606,119.80317147042301,11,20.0,
momentum_ranking,SOLUSDT,1d,"{'roc_period': 90, 'lookback': 90, 'upper_pct': 70, 'lower_pct': 30, 'leverage': 1, 'upper_threshold': 70, 'lower_threshold': 40}",-113.04081271543474,-0.8266112123016606,119.80317147042301,11,20.0,
momentum_ranking,SOLUSDT,1d,"{'roc_period': 90, 'lookback': 90, 'upper_pct': 70, 'lower_pct': 30, 'leverage': 1.5, 'upper_threshold': 70, 'lower_threshold': 40}",-113.04081271543474,-0.8266112123016606,119.80317147042301,11,20.0,
momentum_ranking,SOLUSDT,1d,"{'roc_period': 90, 'lookback': 90, 'upper_pct': 70, 'lower_pct': 30, 'leverage': 1, 'upper_threshold': 80, 'lower_threshold': 30}",-113.04081271543474,-0.8266112123016606,119.80317147042301,11,20.0,
momentum_ranking,SOLUSDT,1d,"{'roc_period': 90, 'lookback': 90, 'upper_pct': 70, 'lower_pct': 30, 'leverage': 1.5, 'upper_threshold': 80, 'lower_threshold': 30}",-113.04081271543474,-0.8266112123016606,119.80317147042301,11,20.0,
momentum_ranking,SOLUSDT,1d,"{'roc_period': 90, 'lookback': 90, 'upper_pct': 70, 'lower_pct': 30, 'leverage': 1, 'upper_threshold': 80, 'lower_threshold': 40}",-113.04081271543474,-0.8266112123016606,119.80317147042301,11,20.0,
momentum_ranking,SOLUSDT,1d,"{'roc_period': 90, 'lookback': 90, 'upper_pct': 70, 'lower_pct': 30, 'leverage': 1.5, 'upper_threshold': 80, 'lower_threshold': 40}",-113.04081271543474,-0.8266112123016606,119.80317147042301,11,20.0,
momentum_ranking,SOLUSDT,1d,"{'roc_period': 90, 'lookback': 120, 'upper_pct': 70, 'lower_pct': 30, 'leverage': 1, 'upper_threshold': 70, 'lower_threshold': 30}",-86.12602786174463,0.8027935760849438,108.35343559742077,22,33.33333333333333,
momentum_ranking,SOLUSDT,1d,"{'roc_period': 90, 'lookback': 120, 'upper_pct': 70, 'lower_pct': 30, 'leverage': 1.5, 'upper_threshold': 70, 'lower_threshold': 30}",-86.12602786174463,0.8027935760849438,108.35343559742077,22,33.33333333333333,
momentum_ranking,SOLUSDT,1d,"{'roc_period': 90, 'lookback': 120, 'upper_pct': 70, 'lower_pct': 30, 'leverage': 1, 'upper_threshold': 70, 'lower_threshold': 40}",-86.12602786174463,0.8027935760849438,108.35343559742077,22,33.33333333333333,
momentum_ranking,SOLUSDT,1d,"{'roc_period': 90, 'lookback': 120, 'upper_pct': 70, 'lower_pct': 30, 'leverage': 1.5, 'upper_threshold': 70, 'lower_threshold': 40}",-86.12602786174463,0.8027935760849438,108.35343559742077,22,33.33333333333333,
momentum_ranking,SOLUSDT,1d,"{'roc_period': 90, 'lookback': 120, 'upper_pct': 70, 'lower_pct': 30, 'leverage': 1, 'upper_threshold': 80, 'lower_threshold': 30}",-86.12602786174463,0.8027935760849438,108.35343559742077,22,33.33333333333333,
momentum_ranking,SOLUSDT,1d,"{'roc_period': 90, 'lookback': 120, 'upper_pct': 70, 'lower_pct': 30, 'leverage': 1.5, 'upper_threshold': 80, 'lower_threshold': 30}",-86.12602786174463,0.8027935760849438,108.35343559742077,22,33.33333333333333,
momentum_ranking,SOLUSDT,1d,"{'roc_period': 90, 'lookback': 120, 'upper_pct': 70, 'lower_pct': 30, 'leverage': 1, 'upper_threshold': 80, 'lower_threshold': 40}",-86.12602786174463,0.8027935760849438,108.35343559742077,22,33.33333333333333,
momentum_ranking,SOLUSDT,1d,"{'roc_period': 90, 'lookback': 120, 'upper_pct': 70, 'lower_pct': 30, 'leverage': 1.5, 'upper_threshold': 80, 'lower_threshold': 40}",-86.12602786174463,0.8027935760849438,108.35343559742077,22,33.33333333333333,
momentum_ranking,SOLUSDT,1d,"{'roc_period': 90, 'lookback': 180, 'upper_pct': 70, 'lower_pct': 30, 'leverage': 1, 'upper_threshold': 70, 'lower_threshold': 30}",408.7216489554305,1.092906154324328,45.56656296696429,11,54.54545454545454,1.3960524875985572
momentum_ranking,SOLUSDT,1d,"{'roc_period': 90, 'lookback': 180, 'upper_pct': 70, 'lower_pct': 30, 'leverage': 1.5, 'upper_threshold': 70, 'lower_threshold': 30}",408.7216489554305,1.092906154324328,45.56656296696429,11,54.54545454545454,1.3960524875985572
momentum_ranking,SOLUSDT,1d,"{'roc_period': 90, 'lookback': 180, 'upper_pct': 70, 'lower_pct': 30, 'leverage': 1, 'upper_threshold': 70, 'lower_threshold': 40}",408.7216489554305,1.092906154324328,45.56656296696429,11,54.54545454545454,1.3960524875985572
momentum_ranking,SOLUSDT,1d,"{'roc_period': 90, 'lookback': 180, 'upper_pct': 70, 'lower_pct': 30, 'leverage': 1.5, 'upper_threshold': 70, 'lower_threshold': 40}",408.7216489554305,1.092906154324328,45.56656296696429,11,54.54545454545454,1.3960524875985572
momentum_ranking,SOLUSDT,1d,"{'roc_period': 90, 'lookback': 180, 'upper_pct': 70, 'lower_pct': 30, 'leverage': 1, 'upper_threshold': 80, 'lower_threshold': 30}",408.7216489554305,1.092906154324328,45.56656296696429,11,54.54545454545454,1.3960524875985572
momentum_ranking,SOLUSDT,1d,"{'roc_period': 90, 'lookback': 180, 'upper_pct': 70, 'lower_pct': 30, 'leverage': 1.5, 'upper_threshold': 80, 'lower_threshold': 30}",408.7216489554305,1.092906154324328,45.56656296696429,11,54.54545454545454,1.3960524875985572
momentum_ranking,SOLUSDT,1d,"{'roc_period': 90, 'lookback': 180, 'upper_pct': 70, 'lower_pct': 30, 'leverage': 1, 'upper_threshold': 80, 'lower_threshold': 40}",408.7216489554305,1.092906154324328,45.56656296696429,11,54.54545454545454,1.3960524875985572
momentum_ranking,SOLUSDT,1d,"{'roc_period': 90, 'lookback': 180, 'upper_pct': 70, 'lower_pct': 30, 'leverage': 1.5, 'upper_threshold': 80, 'lower_threshold': 40}",408.7216489554305,1.092906154324328,45.56656296696429,11,54.54545454545454,1.3960524875985572
trend_donchian_mtf,SOLUSDT,4h,"{'entry_period': 10, 'exit_period': 5, 'htf_period': 100, 'adx_threshold': 20, 'leverage': 1}",-7.837161786275298,0.033966533599939105,28.80413075336703,13,46.15384615384615,-0.08481872765344303
trend_donchian_mtf,SOLUSDT,4h,"{'entry_period': 10, 'exit_period': 5, 'htf_period': 100, 'adx_threshold': 20, 'leverage': 1.5}",-7.837161786275298,0.033966533599939105,28.80413075336703,13,46.15384615384615,-0.08481872765344303
trend_donchian_mtf,SOLUSDT,4h,"{'entry_period': 10, 'exit_period': 5, 'htf_period': 200, 'adx_threshold': 20, 'leverage': 1}",12.483744035228028,0.270509718306172,28.594450407354344,10,60.0,0.12693428199414647
trend_donchian_mtf,SOLUSDT,4h,"{'entry_period': 10, 'exit_period': 5, 'htf_period': 200, 'adx_threshold': 20, 'leverage': 1.5}",12.483744035228028,0.270509718306172,28.594450407354344,10,60.0,0.12693428199414647
trend_donchian_mtf,SOLUSDT,4h,"{'entry_period': 10, 'exit_period': 5, 'htf_period': 100, 'adx_threshold': 25, 'leverage': 1}",-23.844357906636418,-0.22314127693106608,34.675814153091814,12,33.33333333333333,-0.22851209073028805
trend_donchian_mtf,SOLUSDT,4h,"{'entry_period': 10, 'exit_period': 5, 'htf_period': 100, 'adx_threshold': 25, 'leverage': 1.5}",-23.844357906636418,-0.22314127693106608,34.675814153091814,12,33.33333333333333,-0.22851209073028805
trend_donchian_mtf,SOLUSDT,4h,"{'entry_period': 10, 'exit_period': 5, 'htf_period': 200, 'adx_threshold': 25, 'leverage': 1}",-7.052865145024649,0.00021411165794672118,28.594450407354344,9,44.44444444444444,-0.07666739090875987
trend_donchian_mtf,SOLUSDT,4h,"{'entry_period': 10, 'exit_period': 5, 'htf_period': 200, 'adx_threshold': 25, 'leverage': 1.5}",-7.052865145024649,0.00021411165794672118,28.594450407354344,9,44.44444444444444,-0.07666739090875987
trend_donchian_mtf,SOLUSDT,4h,"{'entry_period': 10, 'exit_period': 5, 'htf_period': 100, 'adx_threshold': 30, 'leverage': 1}",-30.687224329809414,-0.36362737970102843,40.5454341269463,11,36.36363636363637,-0.2593148860907678
trend_donchian_mtf,SOLUSDT,4h,"{'entry_period': 10, 'exit_period': 5, 'htf_period': 100, 'adx_threshold': 30, 'leverage': 1.5}",-30.687224329809414,-0.36362737970102843,40.5454341269463,11,36.36363636363637,-0.2593148860907678
trend_donchian_mtf,SOLUSDT,4h,"{'entry_period': 10, 'exit_period': 5, 'htf_period': 200, 'adx_threshold': 30, 'leverage': 1}",-15.40450936659795,-0.15259550941241762,33.51653360872534,8,50.0,-0.14749999958471002
trend_donchian_mtf,SOLUSDT,4h,"{'entry_period': 10, 'exit_period': 5, 'htf_period': 200, 'adx_threshold': 30, 'leverage': 1.5}",-15.40450936659795,-0.15259550941241762,33.51653360872534,8,50.0,-0.14749999958471002
trend_donchian_mtf,SOLUSDT,4h,"{'entry_period': 10, 'exit_period': 10, 'htf_period': 100, 'adx_threshold': 20, 'leverage': 1}",-17.31765344221053,-0.0722489940471387,34.12329388660299,13,53.84615384615385,-0.16412276914731733
trend_donchian_mtf,SOLUSDT,4h,"{'entry_period': 10, 'exit_period': 10, 'htf_period': 100, 'adx_threshold': 20, 'leverage': 1.5}",-17.31765344221053,-0.0722489940471387,34.12329388660299,13,53.84615384615385,-0.16412276914731733
trend_donchian_mtf,SOLUSDT,4h,"{'entry_period': 10, 'exit_period': 10, 'htf_period': 200, 'adx_threshold': 20, 'leverage': 1}",0.9129068363847448,0.13581665327971357,29.639772531722723,10,70.0,0.009305101297524472
trend_donchian_mtf,SOLUSDT,4h,"{'entry_period': 10, 'exit_period': 10, 'htf_period': 200, 'adx_threshold': 20, 'leverage': 1.5}",0.9129068363847448,0.13581665327971357,29.639772531722723,10,70.0,0.009305101297524472
trend_donchian_mtf,SOLUSDT,4h,"{'entry_period': 10, 'exit_period': 10, 'htf_period': 100, 'adx_threshold': 25, 'leverage': 1}",-31.67824131791149,-0.31924816883292545,43.553455541514296,12,41.66666666666667,-0.25035321476048267
trend_donchian_mtf,SOLUSDT,4h,"{'entry_period': 10, 'exit_period': 10, 'htf_period': 100, 'adx_threshold': 25, 'leverage': 1.5}",-31.67824131791149,-0.31924816883292545,43.553455541514296,12,41.66666666666667,-0.25035321476048267
trend_donchian_mtf,SOLUSDT,4h,"{'entry_period': 10, 'exit_period': 10, 'htf_period': 200, 'adx_threshold': 25, 'leverage': 1}",-16.614034847635423,-0.12445272884085279,36.880172509842964,9,55.55555555555556,-0.145272114021569
trend_donchian_mtf,SOLUSDT,4h,"{'entry_period': 10, 'exit_period': 10, 'htf_period': 200, 'adx_threshold': 25, 'leverage': 1.5}",-16.614034847635423,-0.12445272884085279,36.880172509842964,9,55.55555555555556,-0.145272114021569
trend_donchian_mtf,SOLUSDT,4h,"{'entry_period': 10, 'exit_period': 10, 'htf_period': 100, 'adx_threshold': 30, 'leverage': 1}",-35.55571940204397,-0.41212692337768503,46.756977278728705,11,45.45454545454545,-0.26664577244166887
trend_donchian_mtf,SOLUSDT,4h,"{'entry_period': 10, 'exit_period': 10, 'htf_period': 100, 'adx_threshold': 30, 'leverage': 1.5}",-35.55571940204397,-0.41212692337768503,46.756977278728705,11,45.45454545454545,-0.26664577244166887
trend_donchian_mtf,SOLUSDT,4h,"{'entry_period': 10, 'exit_period': 10, 'htf_period': 200, 'adx_threshold': 30, 'leverage': 1}",-21.346454777090475,-0.22194463896633776,40.46242437935572,8,62.5,-0.17346482450440223
trend_donchian_mtf,SOLUSDT,4h,"{'entry_period': 10, 'exit_period': 10, 'htf_period': 200, 'adx_threshold': 30, 'leverage': 1.5}",-21.346454777090475,-0.22194463896633776,40.46242437935572,8,62.5,-0.17346482450440223
trend_donchian_mtf,SOLUSDT,4h,"{'entry_period': 15, 'exit_period': 5, 'htf_period': 100, 'adx_threshold': 20, 'leverage': 1}",-7.837161786275298,0.033966533599939105,28.80413075336703,13,46.15384615384615,-0.08481872765344303
trend_donchian_mtf,SOLUSDT,4h,"{'entry_period': 15, 'exit_period': 5, 'htf_period': 100, 'adx_threshold': 20, 'leverage': 1.5}",-7.837161786275298,0.033966533599939105,28.80413075336703,13,46.15384615384615,-0.08481872765344303
trend_donchian_mtf,SOLUSDT,4h,"{'entry_period': 15, 'exit_period': 5, 'htf_period': 200, 'adx_threshold': 20, 'leverage': 1}",12.483744035228028,0.270509718306172,28.594450407354344,10,60.0,0.12693428199414647
trend_donchian_mtf,SOLUSDT,4h,"{'entry_period': 15, 'exit_period': 5, 'htf_period': 200, 'adx_threshold': 20, 'leverage': 1.5}",12.483744035228028,0.270509718306172,28.594450407354344,10,60.0,0.12693428199414647
trend_donchian_mtf,SOLUSDT,4h,"{'entry_period': 15, 'exit_period': 5, 'htf_period': 100, 'adx_threshold': 25, 'leverage': 1}",-23.844357906636418,-0.22314127693106608,34.675814153091814,12,33.33333333333333,-0.22851209073028805
trend_donchian_mtf,SOLUSDT,4h,"{'entry_period': 15, 'exit_period': 5, 'htf_period': 100, 'adx_threshold': 25, 'leverage': 1.5}",-23.844357906636418,-0.22314127693106608,34.675814153091814,12,33.33333333333333,-0.22851209073028805
trend_donchian_mtf,SOLUSDT,4h,"{'entry_period': 15, 'exit_period': 5, 'htf_period': 200, 'adx_threshold': 25, 'leverage': 1}",-7.052865145024649,0.00021411165794672118,28.594450407354344,9,44.44444444444444,-0.07666739090875987
trend_donchian_mtf,SOLUSDT,4h,"{'entry_period': 15, 'exit_period': 5, 'htf_period': 200, 'adx_threshold': 25, 'leverage': 1.5}",-7.052865145024649,0.00021411165794672118,28.594450407354344,9,44.44444444444444,-0.07666739090875987
trend_donchian_mtf,SOLUSDT,4h,"{'entry_period': 15, 'exit_period': 5, 'htf_period': 100, 'adx_threshold': 30, 'leverage': 1}",-30.687224329809414,-0.36362737970102843,40.5454341269463,11,36.36363636363637,-0.2593148860907678
trend_donchian_mtf,SOLUSDT,4h,"{'entry_period': 15, 'exit_period': 5, 'htf_period': 100, 'adx_threshold': 30, 'leverage': 1.5}",-30.687224329809414,-0.36362737970102843,40.5454341269463,11,36.36363636363637,-0.2593148860907678
