ts,open,high,low,close,volume,quote_vol,trades,tbv,tbqv
1722859200000,2290.60000000,2306.54000000,2200.00000000,2228.21000000,103640.99380000,233145380.58344100,311807,49874.23320000,112231929.29493900
1722862800000,2228.20000000,2350.07000000,2183.51000000,2337.78000000,162259.29310000,367615116.49126900,407788,79881.36210000,181341406.33962900
1722866400000,2337.77000000,2442.59000000,2337.45000000,2403.57000000,158876.46450000,379702879.44928000,355866,77995.21190000,186491352.58407700
1722870000000,2403.57000000,2462.90000000,2380.06000000,2450.80000000,86842.31430000,210508242.44935400,247793,44435.89200000,107731261.00002300
1722873600000,2450.80000000,2518.00000000,2443.95000000,2453.59000000,88671.36300000,219952922.50797700,250033,43433.49580000,107755055.51392800
1722877200000,2453.69000000,2494.38000000,2425.01000000,2469.62000000,39707.52040000,97646782.20840500,137804,20850.92130000,51269994.11668300
1722880800000,2469.63000000,2472.60000000,2372.00000000,2374.41000000,43923.32280000,106258395.45431200,122039,18216.56700000,44066564.97497100
1722884400000,2374.41000000,2412.97000000,2364.14000000,2404.90000000,41554.21980000,99323847.13160200,160770,20488.15470000,48991952.85384500
1722888000000,2404.89000000,2442.79000000,2401.53000000,2436.87000000,29322.86500000,71060190.08930400,106181,13940.81270000,33777615.87065200
1722891600000,2436.87000000,2473.45000000,2421.60000000,2428.50000000,20521.46290000,50188253.92204300,80017,9359.96610000,22895997.10721100
1722895200000,2428.51000000,2463.06000000,2419.40000000,2452.79000000,16769.63020000,40949409.82547500,95821,8361.26450000,20422376.03539700
1722898800000,2452.79000000,2474.75000000,2410.71000000,2419.59000000,18179.10300000,44363374.24339800,79813,8137.38730000,19859960.32107200
1722902400000,2419.76000000,2541.79000000,2415.80000000,2540.91000000,52717.38200000,131853765.01507800,156336,31173.54550000,77998031.18616000
1722906000000,2540.90000000,2547.43000000,2498.82000000,2516.64000000,34014.82730000,85876920.49887000,117638,16848.83020000,42538718.53155300
1722909600000,2516.65000000,2523.87000000,2500.42000000,2507.80000000,20222.69740000,50768651.60048500,104653,10070.94990000,25284420.01438200
1722913200000,2507.79000000,2509.00000000,2482.70000000,2491.90000000,17733.90780000,44265882.59456400,82423,8325.73070000,20781319.12646400
1722916800000,2491.90000000,2504.70000000,2478.53000000,2500.01000000,19708.28750000,49120863.67379700,85566,9434.98970000,23517336.69959900
1722920400000,2500.00000000,2526.17000000,2484.58000000,2524.80000000,22651.33680000,56797378.69768800,124001,11216.13980000,28127789.91327900
1722924000000,2524.80000000,2535.19000000,2501.00000000,2514.74000000,26033.23420000,65610210.99687400,116407,13667.07200000,34447120.60031200
1722927600000,2514.74000000,2529.41000000,2494.73000000,2523.41000000,22849.47250000,57403988.17572400,124505,11484.23140000,28859590.95668600
1722931200000,2523.42000000,2525.00000000,2440.32000000,2460.51000000,39719.08930000,98423554.87997200,189050,18303.76920000,45344635.91838700
1722934800000,2460.59000000,2470.73000000,2443.21000000,2463.50000000,25703.97310000,63094345.80060800,157684,13350.36720000,32769767.08145800
1722938400000,2463.49000000,2474.68000000,2446.51000000,2457.18000000,16225.95610000,39900185.32416300,122213,8128.62010000,19991147.10656800
1722942000000,2457.18000000,2471.28000000,2442.82000000,2458.91000000,23164.24620000,56896282.24442700,131421,8970.10340000,22032209.40295400
1722945600000,2458.90000000,2468.30000000,2427.20000000,2439.27000000,28182.68360000,69081719.87192300,142815,12458.12720000,30545708.90177700
1722949200000,2439.27000000,2469.29000000,2414.19000000,2453.01000000,43137.32530000,105398511.64360800,201897,21481.49430000,52505899.45720000
1722952800000,2453.00000000,2556.23000000,2450.62000000,2523.92000000,70134.73040000,176916290.17722300,251625,38098.94840000,96073894.32211800
1722956400000,2523.93000000,2534.26000000,2494.40000000,2527.60000000,25080.15550000,63094765.01190600,114849,13464.75260000,33880368.48363500
1722960000000,2527.59000000,2549.73000000,2510.55000000,2531.01000000,29761.31850000,75268465.69157500,102785,15994.82440000,40455093.32981300
1722963600000,2531.01000000,2542.87000000,2480.99000000,2483.38000000,26397.92400000,66417628.47139900,90275,12449.59690000,31352791.24672900
1722967200000,2483.39000000,2526.03000000,2482.13000000,2500.40000000,17546.95110000,43936503.62183000,80424,9239.36820000,23139250.33038800
1722970800000,2500.40000000,2514.92000000,2487.48000000,2493.04000000,12223.27540000,30550619.83991900,72690,5939.11000000,14847804.76256800
1722974400000,2493.04000000,2502.83000000,2473.89000000,2488.45000000,19247.90700000,47882167.28025600,86312,8927.49270000,22211832.46902000
1722978000000,2488.44000000,2495.74000000,2475.00000000,2492.80000000,10486.06140000,26068467.08876500,46941,5234.68530000,13014056.15261100
1722981600000,2492.80000000,2513.84000000,2457.51000000,2475.40000000,23961.67020000,59390978.74207100,101141,12072.90950000,29937940.10175100
1722985200000,2475.40000000,2484.33000000,2446.08000000,2461.33000000,15379.39120000,37860855.82639800,66499,7469.39440000,18389822.58401600
1722988800000,2461.33000000,2472.65000000,2431.44000000,2458.81000000,19149.88660000,46982967.82291300,105795,8804.99700000,21605509.37014200
1722992400000,2458.81000000,2504.34000000,2425.53000000,2500.80000000,30550.09340000,75432448.58940500,123869,17335.31210000,42830856.38788600
1722996000000,2500.84000000,2530.00000000,2481.03000000,2495.00000000,25483.12740000,63790507.41114900,87818,13227.47960000,33114542.17746500
1722999600000,2495.01000000,2515.78000000,2490.92000000,2507.27000000,14815.10790000,37076763.19741600,62554,7418.25180000,18564818.84691600
1723003200000,2507.26000000,2534.60000000,2504.23000000,2516.61000000,18760.43350000,47273195.36792900,74289,10204.77910000,25716739.03937900
1723006800000,2516.61000000,2533.96000000,2503.21000000,2505.11000000,25222.01000000,63494137.24704300,74862,12515.37170000,31512871.01859100
1723010400000,2505.11000000,2511.90000000,2493.00000000,2500.38000000,13482.48710000,33740908.20030300,60483,6772.55570000,16952761.97578700
1723014000000,2500.38000000,2519.52000000,2485.12000000,2510.72000000,13787.46140000,34509934.62607400,59675,7438.68760000,18630130.93656600
1723017600000,2510.79000000,2526.59000000,2504.54000000,2524.59000000,16881.46210000,42485314.33733600,61071,10002.51630000,25173218.96770000
1723021200000,2524.58000000,2538.99000000,2513.28000000,2517.58000000,27263.10450000,68891023.47034300,89444,13913.39410000,35165111.52541500
1723024800000,2517.57000000,2551.32000000,2508.26000000,2508.46000000,25006.31630000,63230420.47159900,79161,12883.56980000,32595248.85562900
1723028400000,2508.46000000,2513.88000000,2470.00000000,2473.01000000,40006.49280000,99525277.72456500,101586,17373.92330000,43223512.39595800
1723032000000,2473.01000000,2483.29000000,2450.00000000,2469.33000000,33257.88180000,82033044.17976800,111397,15221.34700000,37548602.66620600
1723035600000,2469.32000000,2487.64000000,2436.26000000,2447.41000000,45089.32180000,110814085.48209200,133282,20044.15850000,49291219.24634400
1723039200000,2447.42000000,2455.20000000,2364.76000000,2390.21000000,66882.59790000,160657931.70599600,228976,29481.76670000,70810943.26606100
1723042800000,2390.22000000,2422.05000000,2380.20000000,2412.75000000,32122.06680000,77032921.65754600,124912,16747.98870000,40174976.52190000
1723046400000,2412.76000000,2416.45000000,2376.83000000,2391.51000000,27290.41860000,65378387.41962000,104495,10873.90950000,26058641.50580600
1723050000000,2391.51000000,2403.79000000,2355.28000000,2367.62000000,26558.31680000,63145542.25889200,125834,11450.86950000,27221304.40747100
1723053600000,2367.63000000,2378.38000000,2326.95000000,2344.07000000,37991.23520000,89340125.09477100,159726,18536.64980000,43602401.24124800
1723057200000,2344.08000000,2362.29000000,2342.99000000,2350.45000000,15927.28100000,37462879.54047200,86774,8156.54740000,19184061.37262700
1723060800000,2350.45000000,2370.00000000,2309.04000000,2349.22000000,34314.23810000,80495851.43910700,129363,18681.68430000,43842194.54972900
1723064400000,2349.22000000,2369.50000000,2334.71000000,2360.28000000,13812.32580000,32513562.80993500,56677,7346.66300000,17298496.26904000
1723068000000,2360.16000000,2363.25000000,2313.48000000,2356.46000000,17991.39600000,42057799.88246300,81046,9395.53770000,21948212.98262000
1723071600000,2356.47000000,2365.48000000,2333.00000000,2342.80000000,8470.36000000,19906411.55902200,47059,3789.10630000,8909090.72639400
1723075200000,2342.79000000,2357.39000000,2320.40000000,2353.60000000,18482.98770000,43296133.91405500,83291,8730.03540000,20449966.66945500
1723078800000,2353.60000000,2445.41000000,2352.05000000,2440.38000000,40150.01140000,96511156.35987300,139763,21992.26670000,52847164.77839100
1723082400000,2440.39000000,2465.25000000,2437.14000000,2455.24000000,20671.54510000,50745905.12831400,80384,10749.80940000,26394288.42685900
1723086000000,2455.23000000,2459.27000000,2429.44000000,2430.41000000,14906.11590000,36463372.95162300,51167,6277.36340000,15357184.85646200
1723089600000,2430.40000000,2445.32000000,2418.77000000,2422.50000000,12153.57430000,29565309.23810800,56890,5676.61860000,13812625.43399600
1723093200000,2422.49000000,2434.75000000,2419.39000000,2423.13000000,11471.67860000,27856775.71176000,47379,5921.86980000,14380233.78981700
