ts,open,high,low,close,volume,quote_vol,trades,tbv,tbqv
1714046400000,63861.24000000,64302.99000000,62794.00000000,64135.94000000,9541.23587000,606092668.59221450,370016,4401.10203000,279612289.07296800
1714060800000,64135.93000000,64975.00000000,63971.48000000,64747.11000000,5893.40227000,380272215.28188800,258832,2898.46699000,187006896.80651060
1714075200000,64747.12000000,65297.94000000,64447.75000000,64498.34000000,3788.26197000,245387709.30347640,162094,1721.75085000,111524693.04753510
1714089600000,64498.33000000,64662.53000000,63890.82000000,64381.24000000,4501.10389000,289506745.06788870,177517,2220.21052000,142796710.32579410
1714104000000,64381.25000000,64610.82000000,64000.02000000,64276.95000000,3820.59365000,245849673.05723950,133609,1951.86258000,125599462.03587080
1714118400000,64276.94000000,64581.52000000,64059.80000000,64244.02000000,3562.57552000,229115466.15545370,129315,1684.23961000,108323758.53188710
1714132800000,64244.03000000,64820.01000000,63297.48000000,63503.22000000,9690.76928000,620429417.04812890,325129,4780.94929000,306171209.92241490
1714147200000,63503.22000000,64162.50000000,63318.75000000,63742.05000000,3712.95105000,236885867.66778510,158244,1988.12662000,126825394.90941730
1714161600000,63742.07000000,64107.32000000,63689.22000000,63770.01000000,1797.20007000,114844188.35724280,101747,944.84785000,60377221.79351480
1714176000000,63770.00000000,63923.41000000,62391.24000000,63082.01000000,6657.76903000,419332637.00421930,259350,2969.11369000,186996067.78577410
1714190400000,63082.00000000,63175.00000000,62808.00000000,62966.83000000,2242.40457000,141305985.48395690,114441,1088.96189000,68618986.27413210
1714204800000,62966.84000000,63060.00000000,62673.37000000,62862.14000000,2079.69094000,130813774.70230530,111803,937.40375000,58956151.52017690
1714219200000,62862.13000000,63408.53000000,62810.29000000,62951.75000000,3503.85622000,221109071.71805030,152957,1695.12209000,106971288.23401940
1714233600000,62951.75000000,63650.00000000,62750.00000000,63352.11000000,4913.85251000,310528998.28327890,186413,2466.72983000,155902249.16794440
1714248000000,63352.11000000,63555.56000000,63157.98000000,63461.98000000,1535.48725000,97247240.59530520,87458,746.62200000,47288666.22924100
1714262400000,63461.98000000,64370.00000000,63456.86000000,64021.62000000,3385.63662000,216342062.15756950,141895,1708.30681000,109169877.18063040
1714276800000,64021.62000000,64060.00000000,63800.00000000,63915.50000000,2305.67426000,147400360.18463820,111896,997.65594000,63785424.30656830
1714291200000,63915.50000000,63979.27000000,63345.55000000,63484.01000000,2754.13016000,175309420.75124170,133033,1146.09038000,72941339.13565690
1714305600000,63484.00000000,63869.09000000,63415.60000000,63540.00000000,2421.65968000,154095492.60619670,125771,1106.96564000,70444917.63895960
1714320000000,63540.00000000,63976.00000000,63483.18000000,63730.49000000,1787.98929000,113973440.43590320,108403,859.67778000,54796991.15650870
1714334400000,63730.49000000,63745.91000000,62781.00000000,63118.62000000,4294.11004000,271329240.33768030,169654,2122.64156000,134122718.15118130
1714348800000,63118.62000000,63367.05000000,62150.52000000,62279.67000000,4182.37182000,262689932.23739940,182199,1854.00069000,116466011.93595870
1714363200000,62279.68000000,62639.40000000,61923.13000000,62399.98000000,4977.90568000,309973568.60924190,202265,2468.83185000,153756821.56024390
1714377600000,62399.98000000,62673.18000000,62179.99000000,62256.00000000,3033.90933000,189310039.02564830,147329,1633.89556000,101959587.41584560
1714392000000,62256.00000000,63112.29000000,61765.53000000,63039.07000000,8212.51545000,513040885.44271220,271883,4257.09117000,266006289.16219780
1714406400000,63039.07000000,63221.74000000,62546.37000000,62987.37000000,3504.07719000,220390504.10550240,164337,1575.00350000,99062835.63905540
1714420800000,62987.37000000,64228.35000000,62820.00000000,63866.00000000,4239.45000000,269633395.26321710,184283,2197.77160000,139801776.59469550
1714435200000,63866.00000000,64734.00000000,62995.70000000,63647.99000000,6641.99134000,424200710.12028000,249197,3400.54651000,217188461.83239120
1714449600000,63647.99000000,63708.70000000,63069.68000000,63148.74000000,3035.08013000,192274324.00169370,151484,1479.46377000,93718889.32813800
1714464000000,63148.74000000,63244.00000000,61000.00000000,61204.42000000,14068.13369000,869392457.82344220,438127,7022.84543000,433625564.13960270
1714478400000,61204.41000000,61559.36000000,60546.22000000,60796.85000000,10504.86521000,641069853.69342860,420073,5021.14550000,306467664.31347160
1714492800000,60796.86000000,60947.55000000,59191.60000000,59292.95000000,13263.13146000,797677561.10388900,451450,5657.70957000,340421426.92095230
1714507200000,59292.95000000,61070.71000000,59274.75000000,60672.00000000,7434.45352000,447527560.68951900,275340,3803.70536000,228999844.04414330
1714521600000,60672.01000000,60841.63000000,59590.00000000,60246.03000000,6530.47723000,392495625.65388230,235150,2819.39378000,169455814.73728330
1714536000000,60246.02000000,60361.09000000,57100.00000000,57499.99000000,15737.62045000,919709763.10459220,468661,6771.90116000,395613203.16643890
1714550400000,57500.00000000,57909.00000000,56552.82000000,57898.47000000,18606.56140000,1064351842.62009530,490460,9206.20605000,526788143.93982640
1714564800000,57898.46000000,58275.87000000,56674.51000000,56886.00000000,11686.74779000,671963003.68408710,375378,5651.81360000,325030674.08841910
1714579200000,56886.00000000,59468.00000000,56625.09000000,56954.47000000,20507.82488000,1188754283.94437000,567815,9925.25381000,575276411.06453310
1714593600000,56954.46000000,58575.32000000,56760.02000000,58364.97000000,8097.23648000,468297842.73317330,263625,3829.00537000,221240031.59351010
1714608000000,58364.97000000,58610.55000000,56911.84000000,57442.88000000,11212.01702000,645854072.80329380,296516,5473.31236000,314743408.74783110
1714622400000,57442.88000000,57945.19000000,57202.49000000,57681.08000000,4030.55930000,231994220.07086110,164737,2199.64205000,126597010.46747080
1714636800000,57681.08000000,58689.55000000,57561.14000000,58559.66000000,7270.28163000,421992533.88526060,245349,3829.95385000,222332795.53259330
1714651200000,58559.66000000,59455.00000000,58222.00000000,59264.15000000,15027.94977000,884969865.78635770,406655,7328.13666000,431574945.73693240
1714665600000,59264.16000000,59575.29000000,58943.38000000,59351.11000000,5176.24271000,306190675.41992790,242979,2345.18637000,138758645.84447050
1714680000000,59351.10000000,59625.00000000,58637.62000000,59060.61000000,4866.76918000,287838937.08487750,216662,2064.52241000,122141969.55743840
1714694400000,59060.60000000,59999.00000000,58811.32000000,59720.30000000,5109.40917000,303987775.59250600,210043,2663.14671000,158484041.50487450
1714708800000,59720.30000000,59844.94000000,59061.63000000,59190.74000000,3909.03360000,232389083.43614650,160716,1751.19979000,104085848.71217270
1714723200000,59190.74000000,59575.48000000,58849.94000000,59291.09000000,3640.85276000,215502155.30382840,167039,1825.10266000,108040707.63771020
1714737600000,59291.10000000,62115.64000000,58991.99000000,61690.74000000,19191.72512000,1171461568.20266810,543615,9765.79435000,595921919.93563990
1714752000000,61690.74000000,62179.99000000,61533.20000000,62067.32000000,4594.31487000,284018830.04699310,194470,2356.77675000,145708013.50088230
1714766400000,62067.32000000,63333.00000000,61974.00000000,62882.01000000,7183.06591000,450834295.76576210,282778,3783.42308000,237446924.30448130
1714780800000,62882.01000000,63595.14000000,62541.03000000,62724.00000000,4743.46495000,298490123.36497090,200884,2523.97058000,158844354.37736710
1714795200000,62724.00000000,63450.00000000,62686.00000000,62959.03000000,3268.58824000,206045885.55808630,168046,1680.87708000,105945699.24536370
1714809600000,62959.03000000,64540.00000000,62924.37000000,63873.31000000,6546.74516000,417940454.97538070,259838,3601.15283000,229977588.17134650
1714824000000,63873.30000000,64158.19000000,63434.53000000,63609.17000000,3811.93368000,242988194.66990130,179344,1816.42110000,115792604.70368060
1714838400000,63609.17000000,64019.83000000,63300.58000000,63921.18000000,3617.97274000,230057099.14640050,167370,1863.14956000,118504710.29113800
1714852800000,63921.17000000,64240.76000000,63550.00000000,63892.04000000,2379.98805000,151946940.16184000,138027,1185.63484000,75703807.51735420
1714867200000,63892.03000000,64188.00000000,62822.17000000,63235.93000000,4023.81118000,255065580.14296050,185448,1815.05469000,115095388.59425770
1714881600000,63235.93000000,63959.00000000,63119.32000000,63736.87000000,1984.95667000,126036998.29384740,122400,1060.05657000,67322150.44186190
1714896000000,63736.86000000,63937.17000000,63539.53000000,63859.63000000,2431.33573000,154971292.57039880,170663,1063.75109000,67810950.90940390
1714910400000,63859.63000000,64646.00000000,63618.91000000,64428.65000000,5405.83792000,346645383.27981130,243150,2939.53525000,188535858.25229480
1714924800000,64428.64000000,64554.68000000,63811.01000000,63879.94000000,2871.91182000,184336996.20605020,152837,1184.72338000,76058557.01758290
1714939200000,63879.94000000,64227.51000000,63582.08000000,64012.00000000,1808.89697000,115515989.03755010,118423,891.81341000,56960523.02406950
1714953600000,64012.00000000,64465.00000000,63708.58000000,63866.59000000,3162.30361000,202717314.67934260,140555,1615.73716000,103586770.17357700
1714968000000,63866.59000000,64588.00000000,63768.72000000,64540.75000000,4129.26675000,265200426.04502400,173747,2226.93649000,143008361.91298710
1714982400000,64540.75000000,65500.00000000,63815.38000000,64203.56000000,9354.00852000,605868219.33994760,348084,4662.11886000,302070200.17513150
1714996800000,64203.55000000,64319.86000000,62909.61000000,63632.01000000,10782.37421000,685921870.03119740,379868,5155.64798000,327990236.25570380
1715011200000,63632.01000000,63747.59000000,62700.00000000,63220.00000000,5039.95966000,318590227.63733020,230292,2478.27525000,156691982.88211760
1715025600000,63220.00000000,63611.85000000,63051.94000000,63165.19000000,2207.00674000,139833140.73329070,120011,1040.84457000,65955922.88100470
1715040000000,63165.18000000,63967.19000000,62832.60000000,63239.49000000,4005.85545000,254241277.54696500,187081,1858.93947000,117996518.77058190
1715054400000,63239.50000000,63853.12000000,63092.76000000,63669.69000000,2871.47278000,182382589.89278840,142812,1377.05681000,87456313.55948050
1715068800000,63669.69000000,64422.41000000,63358.00000000,63490.43000000,5001.25779000,320116058.32769340,223410,2435.49573000,155878234.31132080
1715083200000,63490.43000000,64320.00000000,63050.77000000,63740.48000000,5420.86559000,345164314.33444550,278985,2793.77596000,177935075.59298780
1715097600000,63740.48000000,63895.46000000,62789.89000000,63060.01000000,3582.30191000,226690375.99568070,224133,1702.84629000,107773280.81196040
1715112000000,63060.00000000,63197.58000000,62261.00000000,62312.08000000,4717.04120000,295937015.49480400,216477,2334.26855000,146536571.16777110
1715126400000,62312.07000000,62973.18000000,62111.00000000,62893.99000000,3337.82292000,208972352.24650210,162023,1808.04979000,113219738.26397740
1715140800000,62894.00000000,63020.22000000,62020.09000000,62208.00000000,3859.89848000,241132697.16433970,173133,1698.75057000,106146598.46581540
1715155200000,62208.00000000,62519.70000000,62042.00000000,62243.40000000,3513.45720000,218820635.75585940,178894,1781.94522000,110979463.15619010
1715169600000,62243.40000000,62828.00000000,61761.00000000,62273.08000000,6158.24711000,383305554.21776070,328285,3086.78323000,192140941.96950960
1715184000000,62273.07000000,62760.00000000,61949.42000000,62179.45000000,3301.14049000,205907784.13865820,259671,1605.69644000,100158346.04729210
1715198400000,62179.45000000,62248.84000000,60888.00000000,61193.03000000,5950.62384000,365422017.60239870,313146,2688.35654000,165104327.64529680
1715212800000,61193.03000000,61806.98000000,61144.33000000,61680.40000000,2721.61729000,167415059.51455110,160744,1324.43842000,81477200.38893780
1715227200000,61680.40000000,61780.60000000,61129.00000000,61253.16000000,2905.35223000,178782531.71532250,180362,1363.44858000,83904751.52341230
1715241600000,61253.16000000,61447.06000000,60630.00000000,61053.99000000,5362.37094000,327551376.41978570,241571,2450.08574000,149672787.03137180
1715256000000,61053.99000000,62285.00000000,60882.19000000,62159.06000000,8288.33478000,510588572.83954850,315752,4223.23224000,260218223.03027340
1715270400000,62159.06000000,62668.67000000,61750.00000000,62454.92000000,6281.25123000,391149407.03989860,258901,3002.63275000,186993081.01923260
1715284800000,62454.92000000,63429.03000000,62346.36000000,63074.01000000,5101.87963000,320362965.24436910,224627,2756.17698000,173075712.68500750
1715299200000,63074.00000000,63094.01000000,62662.07000000,62916.16000000,2735.78507000,171979879.67251540,146558,1347.20441000,84687292.66818350
1715313600000,62916.16000000,63380.00000000,62660.42000000,63078.02000000,4829.47839000,304512783.31564500,178103,2821.73173000,177939182.79682020
1715328000000,63078.01000000,63320.00000000,62800.00000000,63299.63000000,3172.49980000,199896589.31592500,150552,1632.01696000,102844830.42108030
1715342400000,63299.63000000,63469.13000000,60690.00000000,60928.02000000,13444.88923000,829927047.22665480,492121,6189.98408000,382320466.47198900
1715356800000,60928.02000000,61294.82000000,60187.12000000,60716.97000000,9448.65481000,573215654.25799320,381257,4714.72923000,286029274.99815880
1715371200000,60716.96000000,61003.00000000,60456.91000000,60799.99000000,2898.03295000,176018514.62511880,152052,1361.16533000,82673590.92425740
1715385600000,60799.99000000,61096.27000000,60650.00000000,60731.90000000,2363.19506000,143812219.36968760,122809,1177.92622000,71688554.86204850
1715400000000,60731.89000000,61080.00000000,60712.00000000,61018.52000000,1958.49596000,119250191.84548890,123666,857.95244000,52243358.77810240
1715414400000,61018.53000000,61058.75000000,60487.09000000,60684.01000000,2622.23696000,159335765.23725690,129062,1025.36951000,62300417.83553190
1715428800000,60684.00000000,61515.00000000,60643.94000000,61174.18000000,2983.17984000,182002474.13482450,158652,1537.25385000,93807385.26244620
1715443200000,61174.18000000,61410.09000000,61016.00000000,61144.00000000,1958.45382000,119811264.86927390,117588,981.54845000,60046907.92689590
1715457600000,61144.01000000,61154.21000000,60743.51000000,60825.99000000,1489.00772000,90716098.00079700,101504,643.04508000,39176471.55010810
1715472000000,60825.99000000,61104.05000000,60804.00000000,60930.00000000,1266.79428000,77201904.62048060,84999,577.79963000,35212858.33284270
1715486400000,60930.01000000,61120.00000000,60610.00000000,60820.00000000,1414.28916000,86146133.90032090,87166,600.59772000,36586568.22763260
1715500800000,60819.99000000,61366.59000000,60790.94000000,61146.00000000,2340.63752000,143008998.87015610,114057,1217.24520000,74368555.91572280
1715515200000,61145.99000000,61587.12000000,61090.00000000,61419.00000000,2048.43475000,125505897.01993610,118806,1054.66900000,64630442.13794080
1715529600000,61419.01000000,61888.00000000,61109.67000000,61406.10000000,3820.38147000,235030267.12367510,205816,1990.60957000,122500875.38079270
1715544000000,61406.11000000,61551.43000000,60910.58000000,61483.99000000,1862.59518000,114148430.92781470,116269,975.98996000,59833051.89346090
1715558400000,61484.00000000,61812.00000000,60749.21000000,61170.00000000,5351.68295000,327256627.47230220,264728,2651.06329000,162150588.22555280
1715572800000,61170.00000000,62450.00000000,60797.79000000,62334.37000000,4765.16809000,293097045.47435650,199343,2503.74671000,154103727.36927190
1715587200000,62334.36000000,63295.48000000,62334.36000000,62738.00000000,9213.32472000,578295594.49239470,318362,4859.06901000,305000743.76425260
1715601600000,62737.99000000,63200.00000000,62399.35000000,63002.00000000,5842.90422000,367092463.70463810,266281,2910.52217000,182876364.30393530
1715616000000,63002.00000000,63450.00000000,62566.36000000,63172.69000000,5512.43015000,347266114.25702840,218034,2880.05480000,181447194.95684850
1715630400000,63172.70000000,63193.59000000,62715.57000000,62940.08000000,2047.90826000,128888781.21009480,104685,913.45265000,57482363.73759900
1715644800000,62940.09000000,63118.36000000,62403.22000000,62488.46000000,4185.92634000,262350658.98183160,172452,2075.14346000,130068397.13965020
1715659200000,62488.46000000,62780.73000000,61404.34000000,62035.39000000,6129.65977000,380450903.69424940,211904,2920.42089000,181173094.47690720
1715673600000,62035.39000000,62045.80000000,61520.89000000,61798.57000000,2978.35656000,184055379.90125980,122612,1275.53125000,78813493.44989280
1715688000000,61798.57000000,62300.00000000,61142.77000000,61787.61000000,9371.49007000,578417835.20818460,337048,4660.78129000,287705855.69258390
1715702400000,61787.60000000,61816.34000000,61159.34000000,61596.52000000,4672.60874000,286987396.73800550,189508,2059.60761000,126516522.02173760
1715716800000,61596.51000000,61789.99000000,61472.41000000,61577.49000000,1750.67893000,107909701.64413450,94415,824.32993000,50810703.43171630
1715731200000,61577.49000000,62033.48000000,61319.47000000,61949.99000000,2150.95758000,132755482.54611170,100676,997.18700000,61552112.56522770
1715745600000,61949.99000000,62280.01000000,61818.18000000,62195.04000000,2500.52920000,154981216.32983370,122714,1045.88367000,64830643.54340790
1715760000000,62195.04000000,62999.44000000,61923.20000000,62467.18000000,5841.97337000,365113680.60279640,270593,2836.08448000,177258397.08139470
1715774400000,62467.18000000,65057.26000000,62402.03000000,64725.11000000,18482.64633000,1184823362.67425010,667484,9771.73108000,626366339.59843310
1715788800000,64725.12000000,66419.15000000,64720.00000000,66006.23000000,9790.73766000,640052824.91792060,393307,4819.32772000,315056942.40075160
1715803200000,66006.23000000,66444.16000000,65738.00000000,66206.50000000,4792.90305000,316533064.82013390,174680,2327.62699000,153717266.25217360
1715817600000,66206.51000000,66666.00000000,65746.42000000,65975.39000000,4545.03782000,300504533.86030660,168965,2213.28966000,146365495.97963440
1715832000000,65975.39000000,66278.04000000,65652.92000000,66142.62000000,3539.90640000,233514039.44815870,152260,1818.39171000,119946107.46327830
1715846400000,66142.62000000,66585.70000000,66000.00000000,66503.80000000,3707.82709000,245615939.38754970,182257,1827.43315000,121065571.62574370
1715860800000,66503.81000000,66752.01000000,65361.51000000,65818.88000000,8417.05624000,555541262.46619480,365194,4402.82883000,290628305.53340810
1715875200000,65818.89000000,65827.47000000,64602.77000000,65186.85000000,8466.84763000,551717921.43165720,295865,4214.78314000,274676745.66221210
1715889600000,65186.84000000,65500.00000000,65050.00000000,65235.21000000,2429.69192000,158613950.23551790,105252,1168.38614000,76280078.84010730
1715904000000,65235.21000000,65901.46000000,65106.38000000,65584.53000000,3015.02361000,197522758.42242710,133934,1650.14149000,108128884.66975770
1715918400000,65584.53000000,66500.00000000,65367.51000000,66386.94000000,4966.49056000,327794650.16611110,192410,2737.13165000,180725393.83924850
1715932800000,66386.93000000,66564.23000000,66068.79000000,66218.00000000,3554.56752000,235617617.75707450,156031,1765.64958000,117044809.32044550
1715947200000,66217.99000000,67451.20000000,65828.03000000,67195.10000000,7892.28774000,526210005.92210560,313406,3962.95071000,264306105.76187250
1715961600000,67195.09000000,67300.00000000,66214.67000000,67047.99000000,5023.34456000,335755255.95247170,229473,2288.81182000,152973452.12542860
1715976000000,67047.99000000,67089.72000000,66669.72000000,67024.00000000,1840.52010000,123071534.12455550,92000,896.41000000,59950707.44659010
1715990400000,67024.00000000,67095.88000000,66725.53000000,66945.05000000,2481.39650000,166015053.93767850,126456,1247.86595000,83494718.79493780
1716004800000,66945.06000000,67240.69000000,66730.00000000,66887.00000000,2081.50495000,139341149.04291580,113303,1085.19578000,72660502.90421930
1716019200000,66887.01000000,67400.01000000,66840.00000000,67190.82000000,3570.27427000,239799618.05280800,153454,1720.93592000,115577660.22607810
1716033600000,67190.81000000,67227.97000000,66600.00000000,66823.63000000,3512.39354000,234964981.20224100,169310,1473.19122000,98545885.50794520
1716048000000,66823.63000000,66992.53000000,66722.00000000,66912.62000000,1415.23897000,94616962.28858180,94889,686.22909000,45877248.47494860
1716062400000,66912.62000000,67039.92000000,66810.00000000,66915.20000000,1380.44951000,92408180.15930660,76655,697.71628000,46703237.67978180
1716076800000,66915.20000000,67294.35000000,66837.39000000,67170.21000000,1968.76906000,132099907.74585240,102665,1023.37069000,68660438.88493150
1716091200000,67170.20000000,67329.45000000,66930.40000000,67324.44000000,1770.85016000,118865350.81564920,96335,947.48739000,63607972.79068450
1716105600000,67324.44000000,67700.00000000,66950.00000000,67330.00000000,4156.52900000,279629434.95907340,168287,2106.46003000,141755461.99008740
1716120000000,67330.01000000,67330.01000000,66677.00000000,66889.88000000,3575.96349000,239410389.77257090,164035,1705.18350000,114169542.93051110
1716134400000,66889.88000000,66990.00000000,65857.25000000,66034.01000000,4551.01267000,302358201.73847640,186911,1904.97296000,126628460.28843480
1716148800000,66034.01000000,66463.00000000,66000.00000000,66274.01000000,2002.17971000,132625937.84524630,105496,1004.70050000,66556303.45281040
1716163200000,66274.00000000,66768.87000000,66060.31000000,66675.22000000,2810.74639000,186852199.72267760,130961,1455.53215000,96765775.72378770
1716177600000,66675.21000000,67295.99000000,66279.64000000,66825.14000000,4518.75286000,302277245.26970990,186935,2272.13006000,152027518.04768070
1716192000000,66825.15000000,67349.00000000,66750.00000000,66994.20000000,3926.45606000,263265393.83304990,159117,1754.90510000,117659149.18111450
1716206400000,66994.20000000,67487.00000000,66753.42000000,67419.99000000,5810.80340000,389746088.95787940,198361,3158.19669000,211828046.75543100
1716220800000,67420.00000000,70000.00000000,67374.42000000,69999.99000000,16377.91082000,1126487585.60014140,662287,8718.61483000,600052484.69516610
1716235200000,70000.00000000,71515.56000000,68905.67000000,71446.62000000,17372.03157000,1216846250.36883590,593278,9433.15111000,661013693.13760900
1716249600000,71446.62000000,71979.00000000,70706.00000000,71284.00000000,13088.39015000,932277619.94161430,540320,6588.18565000,469290647.03859640
1716264000000,71283.99000000,71394.20000000,70826.92000000,70878.29000000,6601.84071000,469232205.68307000,254256,3196.75349000,227232850.54021740
1716278400000,70878.30000000,71474.92000000,70839.63000000,71130.00000000,7293.08407000,518589751.89342660,306939,3964.41188000,281909918.47365090
1716292800000,71130.00000000,71455.09000000,69685.01000000,69826.99000000,11191.26336000,791386998.67828580,483651,5131.10631000,363043703.40004730
